-2.0,-2.0,gyroscope,1556848374797,-0.070068359375,-0.1281890869140625,0.0096282958984375
-2.0,-2.0,accelerometer,1556848374801,0.024307260289788246,0.24796611070632935,0.9951070547103882
-2.0,-2.0,gyroscope,1556848374804,-0.0694580078125,-0.1220855712890625,0.0139007568359375
-2.0,-2.0,accelerometer,1556848374807,0.029681557789444923,0.25233525037765503,1.0218431949615479
-2.0,-2.0,gyroscope,1556848374811,-0.043182373046875,-0.0512237548828125,0.0047454833984375
-2.0,-2.0,accelerometer,1556848374813,0.030170131474733353,0.24942249059677124,1.0072591304779053
-2.0,-2.0,gyroscope,1556848374816,-0.0199737548828125,0.013519287109375,0.011444091796875
-2.0,-2.0,accelerometer,1556848374934,0.03456728532910347,0.24214214086532593,0.9936491250991821
-2.0,-2.0,gyroscope,1556848374937,-0.0071563720703125,0.0257415771484375,0.0175628662109375
-2.0,-2.0,accelerometer,1556848374940,0.04140729829668999,0.23728753626346588,0.9868417978286743
-2.0,-2.0,gyroscope,1556848374945,0.00567626953125,0.0263519287109375,0.0218353271484375
-2.0,-2.0,gyroscope,1556848374948,0.0136260986328125,0.0153656005859375,0.0187835693359375
-2.0,-2.0,accelerometer,1556848374952,0.03652157261967659,0.24262604117393494,0.987328827381134
-2.0,-2.0,gyroscope,1556848374977,0.0197296142578125,0.0178070068359375,0.0071868896484375
-2.0,-2.0,accelerometer,1556848374980,0.03896443545818329,0.24311305582523346,0.9970504641532898
-2.0,-2.0,gyroscope,1556848374983,0.01116943359375,0.04345703125,-0.0019683837890625
-2.0,-2.0,accelerometer,1556848374984,0.04140729829668999,0.24116966128349304,1.0019128322601318
-2.0,-2.0,gyroscope,1556848374986,0.01544189453125,0.072784423828125,0.0004730224609375
-2.0,-2.0,accelerometer,1556848374988,0.03896443545818329,0.2309781014919281,0.9892722368240356
-2.0,-2.0,accelerometer,1556848374990,0.05264602228999138,0.22175435721874237,0.9805230498313904
-2.0,-2.0,gyroscope,1556848374992,0.01300048828125,0.0593414306640625,0.0163421630859375
-2.0,-2.0,accelerometer,1556848374994,0.05166887864470482,0.2256380319595337,0.9853838682174683
-2.0,-2.0,gyroscope,1556848374996,0.0233917236328125,0.0404052734375,0.0413818359375
-2.0,-2.0,accelerometer,1556848374998,0.05215589329600334,0.23680363595485687,0.9921896457672119
-2.0,-2.0,gyroscope,1556848375000,0.044158935546875,0.0513916015625,0.0523834228515625
-2.0,-2.0,accelerometer,1556848375002,0.05508888512849808,0.2382584512233734,0.9785780906677246
-2.0,-2.0,gyroscope,1556848375004,0.048431396484375,0.072784423828125,0.0419921875
-2.0,-2.0,accelerometer,1556848375006,0.05362316966056824,0.2397148460149765,0.9683694243431091
-2.0,-2.0,gyroscope,1556848375008,0.0227813720703125,0.0532379150390625,0.0248870849609375
-2.0,-2.0,gyroscope,1556848375011,0.00811767578125,0.0312347412109375,0.010223388671875
-2.0,-2.0,accelerometer,1556848375014,0.05118030682206154,0.2338908612728119,0.9678823947906494
-2.0,-2.0,accelerometer,1556848375016,0.05118030682206154,0.2343747764825821,0.9727447628974915
-2.0,-2.0,gyroscope,1556848375019,0.0007781982421875,0.001312255859375,-0.000152587890625
-2.0,-2.0,accelerometer,1556848375021,0.04580600932240486,0.2280653417110443,0.9785780906677246
-2.0,-2.0,gyroscope,1556848375024,0.00018310546875,-0.000518798828125,-0.0019683837890625
-2.0,-2.0,accelerometer,1556848375027,0.04043015465140343,0.22321073710918427,0.978092610836029
-2.0,-2.0,gyroscope,1556848375030,0.00445556640625,-0.005401611328125,0.0108489990234375
-2.0,-2.0,accelerometer,1556848375035,0.03994158282876015,0.22660896182060242,0.9810084700584412
-2.0,-2.0,gyroscope,1556848375040,0.00811767578125,-0.002960205078125,0.0303955078125
-2.0,-2.0,accelerometer,1556848375043,0.041897427290678024,0.24020029604434967,0.9863563179969788
-2.0,-2.0,gyroscope,1556848375045,0.00689697265625,-0.002960205078125,0.0554351806640625
-2.0,-2.0,accelerometer,1556848375047,0.044828861951828,0.2552480101585388,0.9839259386062622
-2.0,-2.0,gyroscope,1556848375049,0.00994873046875,-0.000518798828125,0.0419921875
-2.0,-2.0,accelerometer,1556848375051,0.044828861951828,0.25476256012916565,0.973230242729187
-2.0,-2.0,gyroscope,1556848375053,0.01788330078125,-0.008453369140625,0.0255126953125
-2.0,-2.0,accelerometer,1556848375055,0.045315880328416824,0.24942249059677124,0.9756606221199036
-2.0,-2.0,gyroscope,1556848375057,0.0270538330078125,-0.02679443359375,0.0120697021484375
-2.0,-2.0,accelerometer,1556848375060,0.043850161135196686,0.2499079555273056,0.9848968386650085
-2.0,-2.0,gyroscope,1556848375063,0.0270538330078125,-0.03289794921875,-0.0007476806640625
-2.0,-2.0,accelerometer,1556848375065,0.044338732957839966,0.25039342045783997,0.9863563179969788
-2.0,-2.0,gyroscope,1556848375067,0.0246124267578125,-0.01702880859375,-0.006866455078125
-2.0,-2.0,accelerometer,1556848375069,0.03994158282876015,0.2499079555273056,0.985870897769928
-2.0,-2.0,gyroscope,1556848375071,0.00994873046875,-0.01153564453125,-0.0196990966796875
-2.0,-2.0,accelerometer,1556848375074,0.04140729829668999,0.24748221039772034,0.978092610836029
-2.0,-2.0,gyroscope,1556848375076,-0.0004425048828125,-0.02069091796875,-0.0258026123046875
-2.0,-2.0,accelerometer,1556848375078,0.044338732957839966,0.24020029604434967,0.984411358833313
-2.0,-2.0,gyroscope,1556848375080,0.0258331298828125,-0.01275634765625,-0.0196990966796875
