-2.0,-2.0,gyroscope,1557864502519,-0.004436027427744987,-0.03383413006891168,0.019138807173854445
-2.0,-2.0,accelerometer,1557864502519,0.1598358154296875,-0.49591064453125,-0.8383026123046875
-2.0,-2.0,gyroscope,1557864502530,-0.010722419180877029,-0.0637033459069134,0.03835777549652027
-2.0,-2.0,accelerometer,1557864502530,0.1631011962890625,-0.4976959228515625,-0.8362274169921875
-2.0,-2.0,gyroscope,1557864502549,-0.01665993683120869,-0.10363664750432455,0.03397953866443001
-2.0,-2.0,accelerometer,1557864502549,0.1558380126953125,-0.4960784912109375,-0.8405914306640625
-2.0,-2.0,gyroscope,1557864502569,-0.013145629456740127,-0.13928039553394508,0.03159361264382802
-2.0,-2.0,accelerometer,1557864502570,0.146514892578125,-0.4940948486328125,-0.84417724609375
-2.0,-2.0,gyroscope,1557864502580,-0.021703164987491745,-0.14390497476686767,0.03553615632158132
-2.0,-2.0,accelerometer,1557864502580,0.1422119140625,-0.500579833984375,-0.85369873046875
-2.0,-2.0,gyroscope,1557864502600,-0.013851100829502118,-0.11828083770645226,0.05135373529999795
-2.0,-2.0,accelerometer,1557864502600,0.1320037841796875,-0.5000457763671875,-0.849884033203125
-2.0,-2.0,gyroscope,1557864502610,-0.012412194892532305,-0.09402023912415743,0.04792784487372002
-2.0,-2.0,accelerometer,1557864502610,0.1216583251953125,-0.4912109375,-0.84869384765625
-2.0,-2.0,gyroscope,1557864502630,-0.012060923944750853,-0.169896095425496,0.07364652415283324
-2.0,-2.0,accelerometer,1557864502630,0.1412200927734375,-0.4981231689453125,-0.8409576416015625
-2.0,-2.0,gyroscope,1557864502650,0.013681191151955062,-0.31854762220321187,0.08036940800862927
-2.0,-2.0,accelerometer,1557864502650,0.1441192626953125,-0.4888153076171875,-0.8435211181640625
-2.0,-2.0,accelerometer,1557864502660,0.14849853515625,-0.49639892578125,-0.850189208984375
-2.0,-2.0,gyroscope,1557864502660,0.05158835979203393,-0.5293442793340358,0.08921190177601936
-2.0,-2.0,gyroscope,1557864502681,0.05098701801789404,-0.6241589394113639,0.11189377846411522
-2.0,-2.0,accelerometer,1557864502681,0.1234588623046875,-0.5017852783203125,-0.84429931640625
-2.0,-2.0,gyroscope,1557864502700,-0.0013970943078555683,-0.6094505670269652,0.12273151252019268
-2.0,-2.0,accelerometer,1557864502700,0.0791473388671875,-0.49530029296875,-0.8309173583984375
-2.0,-2.0,gyroscope,1557864502710,-0.0582923352040904,-0.5346048214352693,0.13399215655737473
-2.0,-2.0,accelerometer,1557864502710,0.04803466796875,-0.5051116943359375,-0.831146240234375
-2.0,-2.0,gyroscope,1557864502731,-0.22211376018311565,-0.5049441311106209,0.17163513961731774
-2.0,-2.0,accelerometer,1557864502731,0.0135955810546875,-0.5021209716796875,-0.8358306884765625
-2.0,-2.0,gyroscope,1557864502741,-0.49075134671326154,-0.56480719872564,0.32772194584242587
-2.0,-2.0,accelerometer,1557864502741,-0.035400390625,-0.511260986328125,-0.814483642578125
-2.0,-2.0,gyroscope,1557864502761,-0.7022327025603449,-0.48997263841052235,0.44210551360965616
-2.0,-2.0,accelerometer,1557864502761,-0.0983734130859375,-0.504913330078125,-0.8177642822265625
-2.0,-2.0,gyroscope,1557864502781,-0.6435435563538326,-0.3713935266619812,0.40025047496964383
-2.0,-2.0,accelerometer,1557864502781,-0.178314208984375,-0.5454254150390625,-0.91650390625
-2.0,-2.0,gyroscope,1557864502791,-0.45029020658779667,-0.14696840896878582,0.16875865932392314
-2.0,-2.0,accelerometer,1557864502791,-0.2102203369140625,-0.47357177734375,-0.93878173828125
-2.0,-2.0,gyroscope,1557864502811,-0.2486300562087076,-0.22691570594463753,-0.019848273288251554
-2.0,-2.0,accelerometer,1557864502811,-0.244964599609375,-0.5047760009765625,-0.977752685546875
-2.0,-2.0,gyroscope,1557864502831,-0.14678172137637127,-0.2503683014522023,-0.1962568628434273
-2.0,-2.0,accelerometer,1557864502831,-0.2291259765625,-0.54132080078125,-0.948577880859375
-2.0,-2.0,gyroscope,1557864502842,-0.2305109734162445,-0.3932820476613425,-0.41840764096569505
-2.0,-2.0,accelerometer,1557864502842,-0.218048095703125,-0.4668121337890625,-0.87066650390625
-2.0,-2.0,gyroscope,1557864502861,-0.3397359981519913,-0.5791808117610157,-0.5350586240850188
-2.0,-2.0,accelerometer,1557864502862,-0.18511962890625,-0.4341583251953125,-0.8127899169921875
-2.0,-2.0,gyroscope,1557864502872,-0.5118651541515188,-0.868235789104363,-0.49613226369576663
-2.0,-2.0,accelerometer,1557864502872,-0.1091461181640625,-0.4546966552734375,-0.72430419921875
-2.0,-2.0,gyroscope,1557864502892,-0.7039230109042182,-1.4066020592632602,-0.5435959195914859
-2.0,-2.0,accelerometer,1557864502892,-0.0765533447265625,-0.4832000732421875,-0.75250244140625
-2.0,-2.0,gyroscope,1557864502912,-0.794664099778161,-1.614231951541871,-0.6740838887865344
-2.0,-2.0,accelerometer,1557864502912,-0.09283447265625,-0.479034423828125,-0.75927734375
-2.0,-2.0,gyroscope,1557864502922,-0.9582855213593213,-1.7243981374068518,-0.717195673144955
-2.0,-2.0,accelerometer,1557864502922,-0.1203460693359375,-0.413970947265625,-0.739288330078125
-2.0,-2.0,gyroscope,1557864502942,-1.0446230733708182,-1.677548073826287,-0.7606238410408772
-2.0,-2.0,accelerometer,1557864502942,-0.1553955078125,-0.3360443115234375,-0.7686767578125
-2.0,-2.0,gyroscope,1557864502962,-0.9484041284506913,-1.6218192974875068,-0.8644445129765262
